,Y_test,Predict
5810,1,1
5811,1,1
5812,1,1
5813,1,1
5814,1,1
5815,1,1
5816,1,1
5817,1,1
5818,1,1
5819,1,1
5820,1,1
5821,1,1
5822,1,1
5823,1,1
5824,1,1
5825,1,0
5826,1,1
5827,1,1
5828,1,1
5829,1,1
5830,1,1
5831,1,0
5832,1,1
5833,1,1
5834,1,1
5835,1,1
5836,1,1
5837,1,1
5838,1,1
5839,1,1
5840,1,1
5841,1,0
5842,1,0
5843,1,1
5844,1,1
5845,1,1
5846,1,1
5847,1,1
5848,1,0
5849,1,1
5850,1,0
5851,1,1
5852,1,1
5853,1,1
5854,1,0
5855,1,1
5856,1,1
5857,1,1
5858,1,0
5859,1,1
5860,1,1
5861,1,0
5862,1,0
5863,1,1
5864,1,1
5865,1,1
5866,1,1
5867,1,1
5868,1,1
5869,1,1
5870,1,1
5871,1,1
5872,1,1
5873,1,0
5874,1,0
5875,1,1
5876,1,0
5877,1,1
5878,1,1
5879,1,0
5880,1,1
5881,1,0
5882,1,1
5883,1,1
5884,1,1
5885,1,1
5886,1,1
5887,1,1
5888,1,1
5889,1,1
5890,1,1
5891,1,1
5892,1,1
5893,1,1
5894,1,1
5895,1,1
5896,1,1
5897,1,1
5898,1,1
5899,1,1
5900,1,1
5901,1,1
5902,1,0
5903,1,1
5904,1,1
5905,1,1
5906,1,1
5907,1,1
5908,1,0
5909,1,1
5910,1,1
5911,1,1
5912,1,1
5913,1,1
5914,1,1
5915,1,1
5916,1,1
5917,1,1
5918,1,1
5919,1,1
5920,1,1
5921,1,1
5922,1,1
5923,1,0
5924,1,1
5925,1,1
5926,1,1
5927,1,0
5928,1,1
5929,1,1
5930,1,1
5931,1,1
5932,1,1
5933,1,1
5934,1,1
5935,1,1
5936,1,0
5937,1,0
5938,1,0
5939,1,1
5940,1,1
5941,1,1
5942,1,1
5943,1,1
5944,1,1
5945,1,0
5946,1,1
5947,1,1
5948,1,0
5949,1,1
5950,1,1
5951,1,1
5952,1,1
5953,1,1
5954,1,1
5955,1,1
5956,1,1
5957,1,1
5958,1,0
5959,1,0
5960,1,1
5961,1,1
5962,1,1
5963,1,0
5964,1,1
5965,1,1
5966,1,1
5967,1,1
5968,1,1
5969,1,1
5970,1,1
5971,1,0
5972,1,0
5973,1,1
5974,1,1
5975,1,1
5976,1,1
5977,1,1
5978,1,1
5979,1,1
5980,1,1
5981,1,1
5982,1,1
5983,1,1
5984,1,1
5985,1,1
5986,1,1
5987,1,0
5988,1,1
5989,1,1
5990,1,1
5991,1,1
5992,1,1
5993,1,1
5994,1,1
5995,1,1
5996,1,1
5997,1,1
5998,1,1
5999,1,1
6000,1,1
6001,1,0
6002,1,1
6003,1,1
6004,1,1
6005,1,1
6006,1,0
6007,1,1
6008,1,1
6009,1,1
6010,1,1
6011,1,0
6012,1,0
6013,1,0
6014,1,1
6015,1,1
6016,1,1
6017,1,1
6018,1,1
6019,1,0
6020,1,1
6021,1,1
6022,1,1
6023,1,1
6024,1,0
6025,1,0
6026,1,0
6027,1,1
6028,1,1
6029,1,1
6030,1,0
6031,1,1
6032,1,1
6033,1,1
6034,1,0
6035,1,1
6036,1,1
6037,1,0
6038,1,1
6039,1,0
6040,1,1
6041,1,1
6042,1,1
6043,1,0
6044,1,1
6045,1,1
6046,1,1
6047,1,1
6048,1,1
6049,1,1
6050,1,1
6051,1,1
6052,1,0
6053,1,1
6054,1,0
6055,1,1
6056,1,1
6057,1,1
6058,1,1
6059,1,0
6060,1,1
6061,1,1
6062,1,1
6063,1,1
6064,1,0
6065,1,0
6066,1,0
6067,1,1
6068,1,1
6069,1,1
6070,1,1
6071,1,1
6072,1,1
6073,1,1
6074,1,1
6075,1,0
6076,1,1
6077,1,0
6078,1,1
6079,1,1
6080,1,1
6081,1,1
6082,1,1
6083,1,1
6084,1,1
6085,1,1
6086,1,1
6087,1,0
6088,1,1
6089,1,1
6090,1,1
6091,1,1
6092,1,0
6093,1,1
6094,1,1
6095,1,1
6096,1,1
6097,1,1
6098,1,1
6099,1,1
6100,1,1
6101,1,0
6102,1,0
6103,1,0
6104,1,1
6105,1,0
6106,1,1
6107,1,1
6108,1,1
6109,1,1
6110,1,0
6111,1,0
6112,1,1
6113,1,1
6114,1,0
6115,1,1
6116,1,1
6117,1,1
6118,1,1
6119,1,1
6120,1,1
6121,1,1
6122,1,1
6123,1,0
6124,1,1
6125,1,1
6126,1,0
6127,1,1
6128,1,1
6129,1,0
6130,1,0
6131,1,1
6132,1,0
6133,1,1
6134,1,1
6135,1,1
6136,1,1
6137,1,1
6138,1,0
6139,1,1
6140,1,1
6141,1,1
6142,1,1
6143,1,1
6144,1,1
6145,1,1
6146,1,1
6147,1,1
6148,1,1
6149,1,1
6150,1,1
6151,1,0
6152,1,1
6153,1,1
6154,1,1
6155,1,1
6156,1,1
6157,1,0
6158,1,1
6159,1,1
6160,1,1
6161,1,1
6162,1,1
6163,1,1
6164,1,1
6165,1,1
6166,1,0
6167,1,1
6168,1,1
6169,1,1
6170,1,1
6171,1,1
6172,1,1
6173,1,1
6174,1,0
6175,1,1
6176,1,1
6177,1,1
6178,1,1
6179,1,0
6180,1,0
6181,1,0
6182,1,0
6183,1,0
6184,1,1
6185,1,1
6186,1,1
6187,1,1
6188,1,1
6189,1,1
6190,1,1
6191,1,1
6192,1,1
6193,1,1
6194,1,1
6195,1,1
6196,1,1
6197,1,1
6198,1,1
6199,1,1
6200,1,1
6201,1,1
6202,1,1
6203,1,0
6204,1,0
6205,1,1
6206,1,1
6207,1,0
6208,1,1
6209,1,1
6210,1,0
6211,1,1
6212,1,1
6213,1,0
6214,1,0
6215,1,1
6216,1,1
6217,1,0
6218,1,1
6219,1,1
6220,1,1
6221,1,0
6222,1,0
6223,1,1
6224,1,1
6225,1,1
6226,1,1
6227,1,1
6228,1,1
6229,1,1
6230,1,1
6231,1,1
6232,1,1
6233,1,1
6234,1,1
6235,1,1
6236,1,1
6237,1,1
6238,1,1
6239,1,1
6240,1,1
6241,1,1
6242,1,1
6243,1,1
6244,1,0
6245,1,1
6246,1,1
6247,1,1
6248,1,1
6249,1,1
6250,1,1
6251,1,1
6252,1,1
6253,1,1
6254,1,1
6255,1,1
6256,1,1
6257,1,1
6258,1,1
6259,1,1
6260,1,0
6261,1,1
6262,1,1
6263,1,1
6264,1,1
6265,1,1
6266,1,0
6267,1,1
6268,1,0
6269,1,1
6270,1,1
6271,1,1
6272,1,1
6273,1,1
6274,1,1
6275,1,1
6276,1,1
6277,1,1
6278,1,1
6279,1,1
6280,1,0
6281,1,0
6282,1,1
6283,1,1
6284,1,1
6285,1,1
6286,1,1
6287,1,0
6288,1,1
6289,1,1
6290,1,1
6291,1,1
6292,1,1
6293,1,1
6294,1,1
6295,1,1
6296,1,1
6297,1,1
6298,1,1
6299,1,1
6300,1,1
6301,1,1
6302,1,1
6303,1,1
6304,1,0
6305,1,1
6306,1,1
6307,1,1
6308,1,1
6309,1,1
6310,1,1
6311,1,0
6312,1,1
6313,1,1
6314,1,1
6315,1,1
6316,1,1
6317,1,1
6318,1,1
6319,1,1
6320,1,1
6321,1,1
6322,1,1
6323,1,1
6324,1,1
6325,1,1
6326,1,1
6327,1,1
6328,1,1
6329,1,1
6330,1,1
6331,1,1
6332,1,0
6333,1,1
6334,1,1
6335,1,0
6336,1,1
6337,1,1
6338,1,1
6339,1,0
6340,1,1
6341,1,1
6342,1,1
6343,1,0
6344,1,1
6345,1,0
6346,1,1
6347,1,1
6348,1,1
6349,1,0
6350,1,1
6351,1,1
6352,1,0
6353,1,1
6354,1,0
6355,1,1
6356,1,1
6357,1,1
6358,1,1
6359,1,1
6360,1,1
6361,1,1
6362,1,1
6363,1,1
6364,1,1
6365,1,1
6366,1,0
6367,1,1
6368,1,0
6369,1,1
6370,1,1
6371,1,1
6372,1,1
6373,1,0
6374,1,0
6375,1,1
6376,1,0
6377,1,0
6378,1,1
6379,1,1
6380,1,1
6381,1,0
6382,1,0
6383,1,1
6384,1,1
6385,1,1
6386,1,1
6387,1,1
6388,1,1
6389,1,1
6390,1,1
6391,1,0
6392,1,1
6393,1,1
6394,1,0
6395,1,1
6396,1,1
6397,1,1
6398,1,1
6399,1,1
6400,1,0
6401,1,1
6402,1,1
6403,1,0
6404,1,1
6405,1,1
6406,1,1
6407,1,1
6408,1,0
6409,1,1
6410,1,1
6411,1,1
6412,1,1
6413,1,1
6414,1,1
6415,1,1
6416,1,0
6417,1,1
6418,1,1
6419,1,1
6420,1,0
6421,1,1
6422,1,1
6423,1,1
6424,1,0
6425,1,1
6426,1,1
6427,1,0
6428,1,1
6429,1,1
6430,1,1
6431,1,1
6432,1,1
6433,1,1
6434,1,1
6435,1,0
6436,1,1
6437,1,1
6438,1,1
6439,1,1
6440,1,1
6441,1,1
6442,1,1
6443,1,1
6444,1,1
6445,1,0
6446,1,1
6447,1,1
6448,1,1
6449,1,1
6450,1,1
6451,1,1
6452,1,1
6453,1,1
6454,1,1
6455,1,1
6456,1,1
6457,1,1
6458,1,1
6459,1,1
6460,1,1
6461,1,1
6462,1,1
6463,1,1
6464,1,1
6465,1,1
6466,1,0
6467,1,1
6468,1,1
6469,1,1
6470,1,1
6471,1,1
6472,1,1
6473,1,1
6474,1,1
6475,1,1
6476,1,1
6477,1,1
6478,1,1
6479,1,1
6480,1,1
6481,1,1
6482,1,1
6483,1,1
6484,1,1
6485,1,1
6486,1,1
6487,1,1
6488,1,1
6489,1,1
6490,1,1
6491,1,1
6492,1,1
6493,1,0
6494,1,0
6495,1,1
6496,1,1
6497,1,0
6498,1,1
6499,1,1
6500,1,0
6501,1,0
6502,1,1
6503,1,1
6504,1,1
6505,1,0
6506,1,1
6507,1,1
6508,1,1
6509,1,1
6510,1,1
6511,1,1
6512,1,1
6513,1,1
6514,1,0
6515,1,1
6516,1,0
6517,1,1
6518,1,1
6519,1,1
6520,1,1
6521,1,1
6522,1,1
6523,1,1
6524,1,0
6525,1,1
6526,1,1
6527,1,1
6528,1,1
6529,1,0
6530,1,0
6531,1,1
6532,1,1
6533,1,1
6534,1,1
6535,1,1
6536,1,1
6537,1,1
6538,1,1
6539,1,1
6540,1,0
6541,1,1
6542,1,1
6543,1,1
6544,1,1
6545,1,1
6546,1,1
6547,1,1
6548,1,1
6549,1,1
6550,1,1
6551,1,1
6552,1,1
6553,1,1
6554,1,1
6555,1,1
6556,1,1
6557,1,1
6558,1,1
6559,1,1
6560,1,0
6561,1,1
6562,1,1
6563,1,1
6564,1,1
6565,1,1
6566,1,1
6567,1,0
6568,1,1
6569,1,1
6570,1,1
6571,1,1
6572,1,1
6573,1,1
6574,1,1
6575,1,1
6576,1,0
6577,1,1
6578,1,1
6579,1,1
6580,1,1
6581,1,0
6582,1,1
6583,1,1
6584,1,1
6585,1,1
6586,1,1
6587,1,1
6588,1,0
6589,1,1
6590,1,1
6591,1,0
6592,1,1
6593,1,1
6594,1,1
6595,1,1
6596,1,0
6597,1,1
6598,1,0
6599,1,1
6600,1,1
6601,1,1
6602,1,1
6603,1,1
6604,1,1
6605,1,1
6606,1,1
6607,1,1
6608,1,1
6609,1,0
6610,1,1
6611,1,1
6612,1,1
6613,1,1
6614,1,1
6615,1,1
6616,1,1
6617,1,0
6618,1,0
6619,1,1
6620,1,1
6621,1,1
6622,1,1
6623,1,1
6624,1,1
6625,1,1
6626,1,1
6627,1,1
6628,1,1
6629,1,1
6630,1,1
6631,1,0
6632,1,1
6633,1,1
6634,1,1
6635,1,1
6636,1,1
6637,1,0
6638,1,1
6639,1,1
6640,1,1
6641,1,0
6642,1,1
6643,1,0
6644,1,0
6645,1,0
6646,1,1
6647,1,1
6648,1,0
6649,1,0
6650,1,1
6651,1,0
6652,1,0
6653,1,1
6654,1,1
6655,1,1
6656,1,1
6657,1,1
6658,1,1
6659,1,1
6660,1,0
6661,1,0
6662,1,1
6663,1,1
6664,1,1
6665,1,0
6666,1,1
6667,1,1
6668,1,1
6669,1,0
6670,1,1
6671,1,1
6672,1,1
6673,1,0
6674,1,0
6675,1,1
6676,1,1
6677,1,1
6678,1,1
6679,1,1
6680,1,0
6681,1,1
6682,1,1
6683,1,1
6684,1,1
6685,1,1
6686,1,1
6687,1,1
6688,1,1
6689,1,1
6690,1,1
6691,1,1
6692,1,1
6693,1,1
6694,1,0
6695,1,1
6696,1,1
6697,1,1
6698,1,1
6699,1,1
6700,1,1
6701,1,1
6702,1,1
6703,1,1
6704,1,0
6705,1,1
6706,1,1
6707,1,1
6708,1,1
6709,1,1
6710,1,1
6711,1,1
6712,1,1
6713,1,1
6714,1,1
6715,1,1
6716,1,1
6717,1,1
6718,1,0
6719,1,1
6720,1,1
6721,1,1
6722,1,1
6723,1,1
6724,1,1
6725,1,1
6726,1,1
6727,1,0
6728,1,1
6729,1,0
6730,1,1
6731,1,1
6732,1,1
6733,1,1
6734,1,1
6735,1,0
6736,1,1
6737,1,1
6738,1,1
6739,1,1
6740,1,1
6741,1,1
6742,1,1
6743,1,1
6744,1,1
6745,1,1
6746,1,0
6747,1,1
6748,1,0
6749,1,1
6750,1,1
6751,1,1
6752,1,1
6753,1,1
6754,1,1
6755,1,1
6756,1,1
6757,1,1
6758,1,1
6759,1,1
6760,1,1
6761,1,1
6762,1,0
6763,1,1
6764,1,1
6765,1,1
6766,1,1
6767,1,0
6768,1,1
6769,1,0
6770,1,1
6771,1,1
6772,1,0
6773,1,0
6774,1,1
6775,1,1
6776,1,1
6777,1,1
6778,1,1
6779,1,0
6780,1,1
6781,1,1
6782,1,0
6783,1,1
6784,1,1
6785,1,1
6786,1,1
6787,1,1
6788,1,1
6789,1,0
6790,1,0
6791,1,1
6792,1,1
6793,1,1
6794,1,1
6795,1,0
6796,1,1
6797,1,1
6798,1,0
6799,1,1
6800,1,1
6801,1,1
6802,1,1
6803,1,1
6804,1,1
6805,1,0
6806,1,1
6807,1,0
6808,1,0
6809,1,0
6810,1,1
6811,1,1
6812,1,1
6813,1,1
6814,1,1
6815,1,1
6816,1,1
6817,1,1
6818,1,1
6819,1,0
6820,1,1
6821,1,0
6822,1,1
6823,1,0
6824,1,1
6825,1,1
6826,1,1
6827,1,0
6828,1,1
6829,1,0
6830,1,1
6831,1,0
6832,1,1
6833,1,1
6834,1,1
6835,1,1
6836,1,1
6837,1,1
6838,1,1
6839,1,1
6840,1,1
6841,1,0
6842,1,1
6843,1,1
6844,1,1
6845,1,1
6846,1,1
6847,1,1
6848,1,1
6849,1,1
6850,1,0
6851,1,1
6852,1,1
6853,1,1
6854,1,1
6855,1,1
6856,1,0
6857,1,1
6858,1,1
6859,1,1
6860,1,1
6861,1,1
6862,1,1
6863,1,1
6864,1,1
6865,1,1
6866,1,1
6867,1,1
6868,1,0
6869,1,1
6870,1,1
6871,1,1
6872,1,1
6873,1,1
6874,1,1
6875,1,1
6876,1,1
6877,1,1
6878,1,1
6879,1,1
6880,1,0
6881,1,1
6882,1,0
6883,1,1
6884,1,1
6885,1,1
6886,1,1
6887,1,1
6888,1,1
6889,1,1
6890,1,1
6891,1,1
6892,1,1
6893,1,1
6894,1,0
6895,1,1
6896,1,0
6897,1,0
6898,1,1
6899,1,1
6900,1,1
6901,1,1
6902,1,0
6903,1,0
6904,1,1
6905,1,1
6906,1,1
6907,1,0
6908,1,1
6909,1,0
6910,1,1
6911,1,1
6912,1,1
6913,1,1
6914,1,1
6915,1,1
6916,1,1
6917,1,1
6918,1,0
6919,1,1
6920,1,0
6921,1,1
6922,1,0
6923,1,0
6924,1,1
6925,1,1
6926,1,1
6927,1,1
6928,1,1
6929,1,1
6930,1,1
6931,1,0
6932,1,1
6933,1,1
6934,1,1
6935,1,1
6936,1,0
6937,1,0
6938,1,1
6939,1,1
6940,1,0
6941,1,0
6942,1,1
6943,1,0
6944,1,1
6945,1,0
6946,1,1
6947,1,1
6948,1,1
6949,1,1
6950,1,1
6951,1,1
6952,1,1
6953,1,1
6954,1,1
6955,1,1
6956,1,1
6957,1,1
6958,1,0
6959,1,0
6960,1,1
6961,1,0
6962,1,1
6963,1,1
6964,1,1
6965,1,1
6966,1,0
6967,1,1
6968,1,1
6969,1,0
6970,1,1
6971,1,0
6972,1,0
6973,1,1
6974,1,0
6975,1,1
6976,1,0
6977,1,1
6978,1,1
6979,1,1
6980,1,1
6981,1,1
6982,1,1
6983,1,1
6984,1,0
6985,1,0
6986,1,1
6987,1,1
6988,1,1
6989,1,1
6990,1,1
6991,1,1
6992,1,0
6993,1,1
6994,1,1
6995,1,1
6996,1,1
6997,1,1
6998,1,0
6999,1,1
7000,1,1
7001,1,0
7002,1,1
7003,1,1
7004,1,1
7005,1,1
7006,1,1
7007,1,1
7008,1,0
7009,1,1
7010,1,1
7011,1,1
7012,1,1
7013,1,1
7014,1,1
7015,1,1
7016,1,1
7017,1,0
7018,1,1
7019,1,0
7020,1,1
7021,1,0
7022,1,1
7023,1,1
7024,1,1
7025,1,1
7026,1,0
7027,1,1
7028,1,0
7029,1,1
7030,1,1
7031,1,1
7032,1,1
7033,1,0
7034,1,0
7035,1,1
7036,1,1
7037,1,0
7038,1,1
7039,1,0
7040,1,0
7041,1,1
7042,1,1
7043,1,1
7044,1,1
7045,1,1
7046,1,0
7047,1,1
7048,1,1
7049,1,1
7050,1,1
7051,1,1
7052,1,1
7053,1,0
7054,1,0
7055,1,1
7056,1,0
7057,1,1
7058,1,1
7059,1,1
7060,1,1
7061,1,1
7062,1,0
7063,1,0
7064,1,0
7065,1,0
7066,1,1
7067,1,0
7068,1,1
7069,1,1
7070,1,0
7071,1,0
7072,1,1
7073,1,0
7074,1,1
7075,1,1
7076,1,0
7077,1,0
7078,1,0
7079,1,1
7080,1,1
7081,1,1
7082,1,1
7083,1,1
7084,1,1
7085,1,1
7086,1,1
7087,1,1
7088,1,1
7089,1,1
7090,1,1
7091,1,1
7092,1,1
7093,1,1
7094,1,1
7095,1,0
7096,1,1
7097,1,1
7098,1,1
7099,1,1
7100,1,1
7101,1,1
7102,1,1
7103,1,0
7104,1,1
7105,1,1
7106,1,0
7107,1,1
7108,1,1
7109,1,1
7110,1,1
7111,1,0
7112,1,1
7113,1,1
7114,1,1
7115,1,1
7116,1,1
7117,1,0
7118,1,1
7119,1,1
7120,1,1
7121,1,1
7122,1,0
7123,1,0
7124,1,1
7125,1,0
7126,1,1
7127,1,1
7128,1,0
7129,1,0
7130,1,1
7131,1,1
7132,1,0
7133,1,1
7134,1,0
7135,1,1
7136,1,1
7137,1,1
7138,1,1
7139,1,1
7140,1,1
7141,1,1
7142,1,1
7143,1,0
7144,1,1
7145,1,0
7146,1,1
7147,1,1
7148,1,1
7149,1,1
7150,1,1
7151,1,1
7152,1,1
7153,1,1
7154,1,1
7155,1,1
7156,1,1
7157,1,1
7158,1,1
7159,1,1
7160,1,1
7161,1,1
7162,1,1
7163,1,1
7164,1,1
7165,1,1
7166,1,1
7167,1,1
7168,1,1
7169,1,1
7170,1,1
7171,1,0
7172,1,0
7173,1,1
7174,1,1
7175,1,1
7176,1,1
7177,1,0
7178,1,1
7179,1,1
7180,1,0
7181,1,0
7182,1,0
7183,1,0
7184,1,1
7185,1,1
7186,1,1
7187,1,0
7188,1,1
7189,1,1
7190,1,1
7191,1,1
7192,1,1
7193,1,0
7194,1,1
7195,1,1
7196,1,1
7197,1,1
7198,1,0
7199,1,1
7200,1,1
7201,1,0
7202,1,0
7203,1,1
7204,1,1
7205,1,1
7206,1,1
7207,1,1
7208,1,0
7209,1,1
7210,1,1
7211,1,0
7212,1,0
7213,1,1
7214,1,1
7215,1,1
7216,1,1
7217,1,1
7218,1,1
7219,1,1
7220,1,1
7221,1,0
7222,1,1
7223,1,1
7224,1,1
7225,1,1
7226,1,1
7227,1,0
7228,1,1
7229,1,1
7230,1,1
7231,1,1
7232,1,1
7233,1,1
7234,1,0
7235,1,1
7236,1,0
7237,1,1
7238,1,1
7239,1,1
7240,1,1
7241,1,1
7242,1,1
7243,1,1
7244,1,0
7245,1,1
7246,1,1
7247,1,1
7248,1,1
7249,1,1
7250,1,1
7251,1,0
7252,1,0
7253,1,0
7254,1,1
7255,1,1
7256,1,1
7257,1,1
7258,1,1
7259,1,1
7260,1,1
7261,1,1
7262,1,1
7263,1,1
7264,1,0
7265,1,0
7266,1,1
7267,1,0
7268,1,1
7269,1,1
7270,1,1
7271,1,0
7272,1,0
7273,1,1
7274,1,0
7275,1,0
7276,1,0
7277,1,1
7278,1,1
7279,1,1
7280,1,1
7281,1,1
7282,1,1
7283,1,1
7284,1,0
7285,1,1
7286,1,1
7287,1,1
7288,1,1
7289,1,0
7290,1,0
7291,1,1
7292,1,1
7293,1,1
7294,1,1
7295,1,1
7296,1,0
7297,1,1
7298,1,1
7299,1,1
7300,1,1
7301,1,1
7302,1,1
7303,1,1
7304,1,1
7305,1,1
7306,1,1
7307,1,1
7308,1,0
7309,1,0
7310,1,0
7311,1,1
7312,1,1
7313,1,1
7314,1,1
7315,1,1
7316,1,1
7317,1,1
7318,1,1
7319,1,1
7320,1,1
7321,1,1
7322,1,1
7323,1,1
7324,1,1
7325,1,1
7326,1,1
7327,1,1
7328,1,1
7329,1,1
7330,1,1
7331,1,1
7332,1,0
7333,1,0
7334,1,1
7335,1,1
7336,1,1
7337,1,1
7338,1,1
7339,1,1
7340,1,1
7341,1,1
7342,1,0
7343,1,0
7344,1,1
7345,1,1
7346,1,1
7347,1,0
7348,1,0
7349,1,1
7350,1,1
7351,1,1
7352,1,1
7353,1,1
7354,1,0
7355,1,1
7356,1,0
7357,1,1
7358,1,1
7359,1,0
7360,1,1
7361,1,1
7362,1,1
7363,1,1
7364,1,1
7365,1,1
7366,1,1
7367,1,1
7368,1,1
7369,1,1
7370,1,1
7371,1,1
7372,1,1
7373,1,1
7374,1,1
7375,1,1
7376,1,0
7377,1,0
7378,1,0
7379,1,1
7380,1,1
7381,1,1
7382,1,1
7383,1,0
7384,1,1
7385,1,0
7386,1,1
7387,1,1
7388,1,1
7389,1,1
7390,1,1
7391,1,1
7392,1,1
7393,1,1
7394,1,1
7395,1,1
7396,1,1
7397,1,1
7398,1,1
7399,1,1
7400,1,0
7401,1,1
7402,1,1
7403,1,1
7404,1,1
7405,1,1
7406,1,0
7407,1,1
7408,1,1
7409,1,1
7410,1,0
7411,1,1
7412,1,1
7413,1,1
7414,1,0
7415,1,1
7416,1,1
7417,1,1
7418,1,0
7419,1,1
7420,1,1
7421,1,1
7422,1,1
7423,1,1
7424,1,1
7425,1,1
7426,1,0
7427,1,1
7428,1,1
7429,1,1
7430,1,1
7431,1,0
7432,1,1
7433,1,1
7434,1,0
7435,1,0
7436,1,1
7437,1,1
7438,1,1
7439,1,0
7440,1,1
7441,1,1
7442,1,1
7443,1,1
7444,1,1
7445,1,1
7446,1,1
7447,1,1
7448,1,0
7449,1,1
7450,1,1
7451,1,0
7452,1,1
7453,1,1
7454,1,1
7455,1,1
7456,1,1
7457,1,0
7458,1,1
7459,1,0
7460,1,0
7461,1,1
7462,1,1
7463,1,1
7464,1,1
7465,1,0
7466,1,1
7467,1,1
7468,1,0
7469,1,1
7470,1,1
7471,1,1
7472,1,1
7473,1,1
7474,1,1
7475,1,0
7476,1,0
7477,1,1
7478,1,0
7479,1,1
7480,1,1
7481,1,0
7482,1,1
7483,1,1
7484,1,1
7485,1,1
7486,1,0
7487,1,1
7488,1,1
7489,1,0
7490,1,1
7491,1,0
7492,1,1
7493,1,1
7494,1,1
7495,1,0
7496,1,1
7497,1,1
7498,1,1
7499,1,0
7500,1,0
7501,1,1
7502,1,1
7503,1,0
7504,1,0
7505,1,1
7506,1,1
7507,1,1
7508,1,1
7509,1,1
7510,1,1
7511,1,1
7512,1,1
7513,1,1
7514,1,1
7515,1,0
7516,1,1
7517,1,0
7518,1,1
7519,1,1
7520,1,1
7521,1,1
7522,1,1
7523,1,1
7524,1,1
7525,1,1
7526,1,1
7527,1,0
7528,1,1
7529,1,0
7530,1,1
7531,1,1
7532,1,1
7533,1,1
7534,1,1
7535,1,1
7536,1,0
7537,1,1
7538,1,1
7539,1,1
7540,1,0
7541,1,0
7542,1,1
7543,1,1
7544,1,1
7545,1,1
7546,1,0
7547,1,0
7548,1,1
7549,1,1
7550,1,1
7551,1,1
7552,1,1
7553,1,1
7554,1,1
7555,1,0
7556,1,1
7557,1,1
7558,1,1
7559,1,1
7560,1,1
7561,1,0
7562,1,1
7563,1,0
7564,1,1
7565,1,0
7566,1,0
7567,1,1
7568,1,1
7569,1,1
7570,1,1
7571,1,0
7572,1,0
7573,1,1
7574,1,1
7575,1,1
7576,1,0
7577,1,0
7578,1,0
7579,1,1
7580,1,1
7581,1,1
7582,1,1
7583,1,1
7584,1,0
7585,1,1
7586,1,0
7587,1,1
7588,1,1
7589,1,1
7590,1,1
7591,1,1
7592,1,1
7593,1,1
7594,1,0
7595,1,1
7596,1,1
7597,1,1
7598,1,1
7599,1,1
7600,1,1
7601,1,1
7602,1,1
7603,1,1
7604,1,1
7605,1,1
7606,1,1
7607,1,1
7608,1,1
7609,1,0
7610,1,1
7611,1,1
7612,1,1
7613,1,1
7614,1,1
7615,1,1
7616,1,1
7617,1,1
7618,1,1
7619,1,1
7620,1,1
7621,1,1
7622,1,1
7623,1,1
7624,1,1
7625,1,1
7626,1,1
7627,1,1
7628,1,1
7629,1,1
7630,1,1
7631,1,1
7632,1,1
7633,1,0
7634,1,0
7635,1,1
7636,1,0
7637,1,1
7638,1,1
7639,1,1
7640,1,1
7641,1,1
7642,1,1
7643,1,1
7644,1,1
7645,1,0
7646,1,0
7647,1,1
7648,1,1
7649,1,0
7650,1,1
7651,1,0
7652,1,1
7653,1,1
7654,1,1
7655,1,1
7656,1,1
7657,1,1
7658,1,1
7659,1,1
7660,1,1
7661,1,1
7662,1,0
7663,1,0
7664,1,1
7665,1,1
7666,1,1
7667,1,1
7668,1,1
7669,1,1
7670,1,0
7671,1,1
7672,1,1
7673,1,1
7674,1,1
7675,1,1
7676,1,1
7677,1,1
7678,1,1
7679,1,1
7680,1,1
7681,1,0
7682,1,1
7683,1,1
7684,1,1
7685,1,1
7686,1,1
7687,1,1
7688,1,1
7689,1,0
7690,1,1
7691,1,1
7692,1,1
7693,1,1
7694,1,1
7695,1,1
7696,1,1
7697,1,0
7698,1,1
7699,1,1
7700,1,0
7701,1,1
7702,1,1
7703,1,1
7704,1,1
7705,1,1
7706,1,1
7707,1,1
7708,1,1
7709,1,1
7710,1,0
7711,1,1
7712,1,1
7713,1,1
7714,1,1
7715,1,1
7716,1,1
7717,1,1
7718,1,0
7719,1,1
7720,1,1
7721,1,0
7722,1,1
7723,1,1
7724,1,1
7725,1,1
7726,1,1
7727,1,1
7728,1,1
7729,1,1
7730,1,1
7731,1,1
7732,1,1
7733,1,1
7734,1,1
7735,1,0
7736,1,0
7737,1,1
7738,1,1
7739,1,1
7740,1,1
7741,1,1
7742,1,1
7743,1,1
7744,1,0
7745,1,1
7746,1,1
7747,1,1
7748,1,1
7749,1,1
7750,1,1
7751,1,1
7752,1,1
7753,1,1
7754,1,1
7755,1,1
7756,1,0
7757,1,0
7758,1,1
7759,1,1
7760,1,1
7761,1,1
7762,1,0
7763,1,1
7764,1,1
7765,1,0
7766,1,1
7767,1,1
7768,1,1
7769,1,1
7770,1,1
7771,1,1
7772,1,1
7773,1,1
7774,1,1
7775,1,1
7776,1,1
7777,1,1
7778,1,1
7779,1,1
7780,1,1
7781,1,1
7782,1,0
7783,1,0
7784,1,1
7785,1,1
7786,1,0
7787,1,1
7788,1,1
7789,1,1
7790,1,1
7791,1,0
7792,1,1
7793,1,1
7794,1,0
7795,1,1
7796,1,1
7797,1,0
7798,1,1
7799,1,1
7800,1,1
7801,1,1
7802,1,1
7803,1,1
7804,1,1
7805,1,1
7806,1,0
7807,1,1
